Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
1,23,18,4,2,10,Hit Hit,14 15,Loss
2,23,14,3,2,5,Hit,13,Loss
3,15,19,3,3,4,Hit Stick,15 15,Loss
4,14,21,2,3,6,Stick,14,Loss
5,13,25,2,3,9,Stick,13,Win
6,17,17,3,2,7,Hit Stick,14 17,Draw
7,19,19,3,2,9,Hit Stick,9 19,Draw
8,14,24,3,3,7,Hit Stick,14 14,Win
9,15,17,3,3,10,Hit Stick,19 15,Loss
10,20,17,3,3,10,Hit Stick,9 20,Win
11,18,23,2,3,10,Stick,18,Win
12,20,18,3,4,9,Hit Stick,12 20,Win
13,15,23,2,3,4,Stick,15,Win
14,18,26,2,3,6,Stick,18,Win
15,21,19,2,2,9,Stick,21,Win
16,22,18,4,2,1,Hit Hit,15 13,Loss
17,18,23,3,3,10,Hit Stick,8 18,Win
18,12,20,2,3,5,Stick,12,Loss
19,16,23,3,3,3,Hit Stick,12 16,Win
20,19,26,2,3,10,Stick,19,Win
21,23,18,3,2,10,Hit,14,Loss
22,16,20,4,3,6,Hit Hit Stick,8 14 16,Loss
23,19,21,4,3,6,Hit Hit Stick,13 18 19,Loss
24,19,20,3,2,10,Hit Stick,12 19,Loss
25,15,21,3,4,1,Hit Stick,11 15,Loss
26,16,25,2,3,5,Stick,16,Win
27,16,18,3,3,7,Hit Stick,6 16,Loss
28,17,25,2,4,2,Stick,17,Win
29,23,18,3,2,10,Hit,15,Loss
30,23,18,4,2,7,Hit Hit,12 16,Loss
31,21,20,3,2,10,Hit Stick,18 21,Win
32,24,20,4,2,10,Hit Hit,4 14,Loss
33,27,13,5,2,5,Hit Hit Hit,6 8 17,Loss
34,12,25,2,3,6,Stick,12,Win
35,14,26,2,4,5,Stick,14,Win
36,15,24,2,3,7,Stick,15,Win
37,21,21,2,3,10,Stick,21,Draw
38,12,19,2,3,8,Stick,12,Loss
39,19,17,2,3,10,Stick,19,Win
40,21,18,2,2,8,Stick,21,Win
41,16,18,3,2,8,Hit Stick,12 16,Loss
42,14,17,3,3,7,Hit Stick,13 14,Loss
43,20,18,2,2,8,Stick,20,Win
44,21,20,5,4,2,Hit Hit Hit Stick,5 11 12 21,Win
45,18,22,3,3,4,Hit Stick,8 18,Win
46,20,17,3,3,10,Hit Stick,13 20,Win
47,27,18,3,2,8,Hit,17,Loss
48,21,25,3,4,9,Hit Stick,13 21,Win
49,20,18,5,2,10,Hit Hit Hit Stick,12 12 15 20,Win
50,22,19,4,2,9,Hit Hit,15 18,Loss
51,15,25,2,3,5,Stick,15,Win
52,22,18,3,2,10,Hit,12,Loss
53,27,20,5,2,10,Hit Hit Hit,9 17 18,Loss
54,14,18,2,3,2,Stick,14,Loss
55,24,17,5,2,8,Hit Hit Hit,8 10 17,Loss
56,20,18,2,3,6,Stick,20,Win
57,13,19,2,4,10,Stick,13,Loss
58,17,18,2,3,3,Stick,17,Loss
59,27,20,3,2,10,Hit,17,Loss
60,21,26,2,4,4,Stick,21,Win
61,17,23,2,3,4,Stick,17,Win
62,19,20,3,3,8,Hit Stick,12 19,Loss
63,15,19,2,3,10,Stick,15,Loss
64,18,18,3,3,9,Hit Stick,8 18,Draw
65,17,18,6,2,8,Hit Hit Hit Hit Stick,12 13 15 16 17,Loss
66,15,19,2,3,10,Stick,15,Loss
67,25,20,4,2,10,Hit Hit,12 20,Loss
68,17,19,2,2,9,Stick,17,Loss
69,20,21,2,4,3,Stick,20,Loss
70,15,23,2,5,4,Stick,15,Win
71,24,19,3,2,8,Hit,14,Loss
72,23,6,3,2,4,Hit,13,Loss
73,14,22,2,4,2,Stick,14,Win
74,20,18,3,2,10,Hit Stick,17 20,Win
75,18,18,4,3,6,Hit Hit Stick,13 13 18,Draw
76,20,19,4,2,9,Hit Hit Stick,12 15 20,Win
77,18,19,2,3,1,Stick,18,Loss
78,17,20,2,3,6,Stick,17,Loss
79,17,22,2,3,4,Stick,17,Win
80,21,26,2,5,2,Stick,21,Win
81,20,20,3,2,10,Hit Stick,17 20,Draw
82,23,17,4,2,10,Hit Hit,12 13,Loss
83,22,8,4,2,2,Hit Hit,12 16,Loss
84,19,24,3,3,6,Hit Stick,9 19,Win
85,13,23,2,3,4,Stick,13,Win
86,17,18,2,2,8,Stick,17,Loss
87,20,22,3,3,10,Hit Stick,11 20,Win
88,21,20,2,3,5,Stick,21,Win
89,24,9,4,2,2,Hit Hit,13 16,Loss
90,20,23,3,3,8,Hit Stick,13 20,Win
91,12,25,2,3,10,Stick,12,Win
92,20,26,2,4,5,Stick,20,Win
93,18,20,2,3,6,Stick,18,Loss
94,18,17,3,3,4,Hit Stick,18 18,Win
95,18,19,2,3,5,Stick,18,Loss
96,21,21,3,2,1,Hit Stick,18 21,Draw
97,17,24,2,3,10,Stick,17,Win
98,20,18,2,3,2,Stick,20,Win
99,15,20,2,3,10,Stick,15,Loss
100,14,20,2,3,8,Stick,14,Loss
101,14,17,3,3,4,Hit Stick,13 14,Loss
102,18,21,7,2,10,Hit Hit Hit Hit Hit Stick,4 15 16 20 16 18,Loss
103,20,18,3,2,8,Hit Stick,13 20,Win
104,17,19,2,3,10,Stick,17,Loss
105,13,23,2,3,8,Stick,13,Win
106,18,19,3,2,9,Hit Stick,13 18,Loss
107,15,17,2,2,10,Stick,15,Loss
108,20,25,2,4,4,Stick,20,Win
109,23,20,4,2,10,Hit Hit,11 16,Loss
110,16,25,2,3,6,Stick,16,Win
111,14,21,2,3,3,Stick,14,Loss
112,20,17,2,3,8,Stick,20,Win
113,21,19,2,3,3,Stick,21,Win
114,19,19,3,6,2,Hit Stick,9 19,Draw
115,18,26,2,3,10,Stick,18,Win
116,29,20,4,2,10,Hit Hit,9 19,Loss
117,20,22,2,5,9,Stick,20,Win
118,21,17,2,3,10,Stick,21,Win
119,16,21,2,4,7,Stick,16,Loss
120,27,20,3,2,10,Hit,17,Loss
121,15,22,3,4,9,Hit Stick,15 15,Win
122,14,25,2,4,3,Stick,14,Win
123,20,18,2,2,10,Stick,20,Win
124,23,6,3,2,2,Hit,13,Loss
125,24,18,4,2,10,Hit Hit,8 14,Loss
126,16,17,2,2,10,Stick,16,Loss
127,13,20,2,3,10,Stick,13,Loss
128,27,20,4,2,1,Hit Hit,12 17,Loss
129,22,13,5,2,10,Hit Hit Hit,12 19 12,Loss
130,15,17,2,2,10,Stick,15,Loss
131,24,11,3,2,5,Hit,14,Loss
132,25,20,4,2,10,Hit Hit,16 16,Loss
133,27,20,5,2,10,Hit Hit Hit,17 15 17,Loss
134,20,25,2,4,5,Stick,20,Win
135,14,24,2,3,7,Stick,14,Win
136,24,20,4,2,10,Hit Hit,10 16,Loss
137,23,5,4,2,3,Hit Hit,5 13,Loss
138,21,19,2,3,10,Stick,21,Win
139,15,19,3,3,3,Hit Stick,12 15,Loss
140,17,17,2,3,9,Stick,17,Draw
141,17,24,2,3,4,Stick,17,Win
142,20,21,2,3,8,Stick,20,Loss
143,15,18,3,3,5,Hit Stick,7 15,Loss
144,21,17,2,3,10,Stick,21,Win
145,20,23,2,3,7,Stick,20,Win
146,25,21,4,2,10,Hit Hit,8 15,Loss
147,20,20,4,2,10,Hit Hit Stick,14 14 20,Draw
148,20,20,2,2,10,Stick,20,Draw
149,16,26,2,4,7,Stick,16,Win
150,22,10,4,2,8,Hit Hit,6 12,Loss
151,21,17,2,4,2,Stick,21,Win
152,16,19,2,3,4,Stick,16,Loss
153,19,17,2,2,10,Stick,19,Win
154,16,23,2,3,5,Stick,16,Win
155,21,21,3,2,10,Hit Stick,11 21,Draw
156,13,24,3,3,9,Hit Stick,12 13,Win
157,20,23,2,3,10,Stick,20,Win
158,26,18,3,2,10,Hit,16,Loss
159,14,20,3,4,2,Hit Stick,11 14,Loss
160,13,23,2,3,10,Stick,13,Win
161,20,20,2,3,7,Stick,20,Draw
162,18,17,3,3,2,Hit Stick,15 18,Win
163,19,21,2,4,1,Stick,19,Loss
164,26,19,4,2,9,Hit Hit,12 16,Loss
165,19,19,3,4,3,Hit Stick,8 19,Draw
166,13,26,2,3,10,Stick,13,Win
167,17,18,2,2,10,Stick,17,Loss
168,20,20,3,2,10,Hit Stick,17 20,Draw
169,16,22,4,3,6,Hit Hit Stick,10 14 16,Win
170,18,18,3,3,4,Hit Stick,10 18,Draw
171,21,17,3,2,10,Hit Stick,13 21,Win
172,20,17,2,3,4,Stick,20,Win
173,17,23,2,5,6,Stick,17,Win
174,25,20,3,2,10,Hit,18,Loss
175,26,21,4,2,1,Hit Hit,15 16,Loss
176,23,13,4,2,6,Hit Hit,9 13,Loss
177,22,12,3,2,4,Hit,12,Loss
178,22,8,4,2,5,Hit Hit,14 13,Loss
179,26,20,3,2,10,Hit,16,Loss
180,20,21,3,2,10,Hit Stick,11 20,Loss
181,20,17,2,3,10,Stick,20,Win
182,19,23,3,3,10,Hit Stick,10 19,Win
183,23,10,3,2,6,Hit,13,Loss
184,22,21,4,2,1,Hit Hit,9 12,Loss
185,18,17,4,2,7,Hit Hit Stick,7 13 18,Win
186,20,23,2,3,10,Stick,20,Win
187,18,24,2,4,3,Stick,18,Win
188,20,25,2,3,8,Stick,20,Win
189,14,18,2,3,5,Stick,14,Loss
190,19,23,3,3,6,Hit Stick,10 19,Win
191,17,17,2,2,10,Stick,17,Draw
192,18,18,2,3,3,Stick,18,Draw
193,21,19,2,4,2,Stick,21,Win
194,20,17,2,2,10,Stick,20,Win
195,25,20,3,2,9,Hit,15,Loss
196,23,15,4,2,7,Hit Hit,13 13,Loss
197,18,21,2,2,10,Stick,18,Loss
198,18,23,4,4,6,Hit Hit Stick,7 12 18,Win
199,20,24,2,4,3,Stick,20,Win
200,15,19,2,3,6,Stick,15,Loss
201,26,19,3,2,9,Hit,18,Loss
202,13,18,2,4,6,Stick,13,Loss
203,22,20,3,2,10,Hit,15,Loss
204,27,18,4,2,7,Hit Hit,8 17,Loss
205,17,17,3,3,6,Hit Stick,11 17,Draw
206,20,18,2,2,8,Stick,20,Win
207,20,18,2,3,5,Stick,20,Win
208,14,21,3,4,3,Hit Stick,13 14,Loss
209,22,12,3,2,2,Hit,12,Loss
210,20,20,3,3,8,Hit Stick,10 20,Draw
211,13,19,2,4,2,Stick,13,Loss
212,19,20,3,2,10,Hit Stick,15 19,Loss
213,20,17,3,2,10,Hit Stick,11 20,Win
214,16,18,2,3,4,Stick,16,Loss
215,16,17,2,3,1,Stick,16,Loss
216,27,21,5,2,10,Hit Hit Hit,6 12 17,Loss
217,16,24,2,3,9,Stick,16,Win
218,18,21,3,4,3,Hit Stick,11 18,Loss
219,20,19,2,2,9,Stick,20,Win
220,12,26,2,3,10,Stick,12,Win
221,17,18,3,3,10,Hit Stick,9 17,Loss
222,24,19,5,2,9,Hit Hit Hit,15 16 14,Loss
223,16,17,2,2,10,Stick,16,Loss
224,20,19,3,2,9,Hit Stick,17 20,Win
225,20,20,2,3,7,Stick,20,Draw
226,20,18,3,2,8,Hit Stick,15 20,Win
227,21,22,3,4,4,Hit Stick,12 21,Win
228,20,21,2,2,1,Stick,20,Loss
229,28,20,4,2,10,Hit Hit,8 18,Loss
230,16,25,2,4,1,Stick,16,Win
231,17,21,2,5,3,Stick,17,Loss
232,26,20,3,2,10,Hit,16,Loss
233,14,22,2,3,6,Stick,14,Win
234,15,19,2,3,5,Stick,15,Loss
235,17,18,3,4,3,Hit Stick,13 17,Loss
236,16,25,2,3,8,Stick,16,Win
237,21,21,3,2,1,Hit Stick,11 21,Draw
238,24,21,4,2,1,Hit Hit,12 14,Loss
239,24,20,5,2,10,Hit Hit Hit,13 14 16,Loss
240,21,19,2,3,2,Stick,21,Win
241,22,14,4,2,7,Hit Hit,13 14,Loss
242,20,18,2,3,10,Stick,20,Win
243,28,19,4,2,10,Hit Hit,8 18,Loss
244,27,20,3,2,10,Hit,17,Loss
245,15,23,4,3,10,Hit Hit Stick,9 11 15,Win
246,26,21,4,2,1,Hit Hit,13 16,Loss
247,14,22,3,3,9,Hit Stick,10 14,Win
248,20,20,2,2,10,Stick,20,Draw
249,18,18,4,2,10,Hit Hit Stick,8 11 18,Draw
250,18,18,2,4,7,Stick,18,Draw
251,15,26,2,3,6,Stick,15,Win
252,21,25,2,3,5,Stick,21,Win
253,21,17,3,2,8,Hit Stick,13 21,Win
254,28,20,6,2,10,Hit Hit Hit Hit,5 8 18 19,Loss
255,15,19,2,3,4,Stick,15,Loss
256,16,22,3,3,2,Hit Stick,12 16,Win
257,20,21,4,2,10,Hit Hit Stick,14 16 20,Loss
258,20,20,3,2,10,Hit Stick,13 20,Draw
259,20,19,3,2,9,Hit Stick,15 20,Win
260,18,26,4,4,1,Hit Hit Stick,5 11 18,Win
261,18,20,2,3,10,Stick,18,Loss
262,20,19,3,3,10,Hit Stick,10 20,Win
263,18,20,3,4,3,Hit Stick,18 18,Loss
264,16,23,2,3,9,Stick,16,Win
265,15,23,2,4,9,Stick,15,Win
266,20,18,2,3,3,Stick,20,Win
267,20,26,2,3,6,Stick,20,Win
268,17,20,2,4,3,Stick,17,Loss
269,16,17,2,3,2,Stick,16,Loss
270,26,19,4,2,10,Hit Hit,15 16,Loss
271,22,15,3,2,7,Hit,12,Loss
272,15,25,3,4,10,Hit Stick,17 15,Win
273,20,20,3,3,4,Hit Stick,10 20,Draw
274,13,18,2,3,7,Stick,13,Loss
275,20,20,2,2,10,Stick,20,Draw
276,20,24,2,5,9,Stick,20,Win
277,20,23,2,3,6,Stick,20,Win
278,18,18,5,4,5,Hit Hit Hit Stick,13 17 15 18,Draw
279,20,18,2,3,5,Stick,20,Win
280,16,22,3,4,4,Hit Stick,12 16,Win
281,18,22,4,4,2,Hit Hit Stick,7 15 18,Win
282,21,17,3,2,1,Hit Stick,12 21,Win
283,17,17,2,2,10,Stick,17,Draw
284,19,21,3,4,3,Hit Stick,12 19,Loss
285,20,19,2,2,10,Stick,20,Win
286,18,17,3,2,1,Hit Stick,16 18,Win
287,14,20,2,4,3,Stick,14,Loss
288,15,18,2,3,2,Stick,15,Loss
289,19,19,4,4,2,Hit Hit Stick,5 9 19,Draw
290,21,24,2,3,9,Stick,21,Win
291,14,22,2,3,4,Stick,14,Win
292,22,8,4,2,5,Hit Hit,15 12,Loss
293,23,21,3,2,10,Hit,13,Loss
294,22,18,3,2,9,Hit,13,Loss
295,20,20,3,2,1,Hit Stick,16 20,Draw
296,14,25,2,4,10,Stick,14,Win
297,15,22,2,3,3,Stick,15,Win
298,18,18,3,2,1,Hit Stick,15 18,Draw
299,21,23,3,3,5,Hit Stick,11 21,Win
300,20,20,2,3,7,Stick,20,Draw
301,21,20,3,5,1,Hit Stick,14 21,Win
302,20,19,3,3,7,Hit Stick,10 20,Win
303,18,17,2,3,7,Stick,18,Win
304,16,21,2,4,2,Stick,16,Loss
305,20,20,2,4,4,Stick,20,Draw
306,20,21,2,3,4,Stick,20,Loss
307,20,26,2,3,10,Stick,20,Win
308,17,17,2,4,5,Stick,17,Draw
309,19,22,2,3,10,Stick,19,Win
310,18,17,3,2,10,Hit Stick,13 18,Win
311,20,21,2,4,1,Stick,20,Loss
312,18,23,3,3,6,Hit Stick,13 18,Win
313,21,17,2,4,3,Stick,21,Win
314,22,21,3,2,10,Hit,16,Loss
315,20,20,4,2,10,Hit Hit Stick,6 10 20,Draw
316,16,24,2,4,2,Stick,16,Win
317,21,20,3,2,10,Hit Stick,16 21,Win
318,23,8,4,2,2,Hit Hit,15 15,Loss
319,21,20,4,2,10,Hit Hit Stick,8 18 21,Win
320,14,22,2,3,10,Stick,14,Win
321,19,23,4,3,9,Hit Hit Stick,14 12 19,Win
322,23,12,4,2,3,Hit Hit,18 13,Loss
323,22,8,3,2,6,Hit,13,Loss
324,21,21,2,3,10,Stick,21,Draw
325,22,10,5,2,8,Hit Hit Hit,13 17 17,Loss
326,20,19,2,3,8,Stick,20,Win
327,21,20,3,2,10,Hit Stick,11 21,Win
328,20,20,3,2,10,Hit Stick,16 20,Draw
329,17,17,3,2,10,Hit Stick,12 17,Draw
330,13,23,2,3,9,Stick,13,Win
331,22,17,3,2,7,Hit,12,Loss
332,20,24,2,3,9,Stick,20,Win
333,14,17,2,4,2,Stick,14,Loss
334,20,20,2,4,9,Stick,20,Draw
335,19,20,3,3,10,Hit Stick,19 19,Loss
336,13,23,3,3,3,Hit Stick,9 13,Win
337,19,19,2,3,4,Stick,19,Draw
338,21,19,2,2,9,Stick,21,Win
339,21,20,2,5,5,Stick,21,Win
340,20,24,2,4,4,Stick,20,Win
341,18,21,3,3,3,Hit Stick,12 18,Loss
342,20,19,2,4,5,Stick,20,Win
343,20,18,2,3,5,Stick,20,Win
344,21,17,2,3,2,Stick,21,Win
345,21,17,3,2,7,Hit Stick,10 21,Win
346,18,19,2,4,3,Stick,18,Loss
347,20,19,2,3,10,Stick,20,Win
348,22,11,3,2,5,Hit,12,Loss
349,18,22,2,3,2,Stick,18,Win
350,21,19,2,4,10,Stick,21,Win
351,16,23,2,3,4,Stick,16,Win
352,19,20,2,3,2,Stick,19,Loss
353,20,17,2,4,8,Stick,20,Win
354,22,16,3,2,6,Hit,12,Loss
355,19,17,2,3,10,Stick,19,Win
356,16,22,2,3,3,Stick,16,Win
357,21,19,2,4,2,Stick,21,Win
358,16,20,2,5,5,Stick,16,Loss
359,19,19,3,2,10,Hit Stick,17 19,Draw
360,21,21,4,2,1,Hit Hit Stick,14 20 21,Draw
361,19,21,3,3,5,Hit Stick,9 19,Loss
362,14,24,2,3,10,Stick,14,Win
363,25,17,3,2,10,Hit,15,Loss
364,19,22,2,3,9,Stick,19,Win
365,24,21,3,2,1,Hit,16,Loss
366,19,18,4,2,8,Hit Hit Stick,5 8 19,Win
367,21,18,2,2,10,Stick,21,Win
368,20,20,3,2,10,Hit Stick,19 20,Draw
369,18,17,2,2,1,Stick,18,Win
370,12,25,2,3,10,Stick,12,Win
371,23,12,4,2,4,Hit Hit,6 13,Loss
372,20,23,3,3,8,Hit Stick,9 20,Win
373,15,23,2,3,10,Stick,15,Win
374,16,26,3,3,7,Hit Stick,6 16,Win
375,14,19,2,3,10,Stick,14,Loss
376,20,20,2,4,2,Stick,20,Draw
377,19,19,2,2,8,Stick,19,Draw
378,19,17,3,2,7,Hit Stick,9 19,Win
379,30,21,4,2,1,Hit Hit,12 20,Loss
380,21,17,3,4,3,Hit Stick,12 21,Win
381,17,19,2,3,10,Stick,17,Loss
382,21,18,2,3,7,Stick,21,Win
383,19,20,3,2,10,Hit Stick,14 19,Loss
384,16,18,2,2,9,Stick,16,Loss
385,22,21,3,2,10,Hit,17,Loss
386,13,21,2,3,7,Stick,13,Loss
387,15,25,3,5,2,Hit Stick,5 15,Win
388,24,21,3,2,1,Hit,16,Loss
389,20,20,3,2,10,Hit Stick,10 20,Draw
390,21,20,3,3,10,Hit Stick,12 21,Win
391,22,15,3,2,5,Hit,12,Loss
392,17,26,3,4,5,Hit Stick,8 17,Win
393,18,19,2,2,8,Stick,18,Loss
394,21,21,4,2,10,Hit Hit Stick,7 11 21,Draw
395,26,19,5,2,9,Hit Hit Hit,13 13 16,Loss
396,19,25,3,4,3,Hit Stick,10 19,Win
397,16,23,3,4,2,Hit Stick,13 16,Win
398,16,23,3,3,7,Hit Stick,10 16,Win
399,21,18,2,2,8,Stick,21,Win
400,16,23,3,4,1,Hit Stick,11 16,Win
401,18,17,2,2,10,Stick,18,Win
402,20,22,2,3,5,Stick,20,Win
403,22,10,4,2,6,Hit Hit,17 12,Loss
404,19,18,2,2,8,Stick,19,Win
405,27,21,4,2,10,Hit Hit,12 18,Loss
406,29,21,3,2,10,Hit,19,Loss
407,22,16,3,2,10,Hit,12,Loss
408,15,17,2,4,7,Stick,15,Loss
409,18,17,3,5,2,Hit Stick,11 18,Win
410,19,20,3,3,10,Hit Stick,11 19,Loss
411,13,25,3,4,5,Hit Stick,13 13,Win
412,21,18,3,2,8,Hit Stick,15 21,Win
413,20,21,2,3,8,Stick,20,Loss
414,23,21,5,2,1,Hit Hit Hit,13 14 14,Loss
415,20,23,3,4,3,Hit Stick,11 20,Win
416,15,25,2,3,10,Stick,15,Win
417,20,23,4,3,6,Hit Hit Stick,5 13 20,Win
418,21,18,3,3,10,Hit Stick,17 21,Win
419,14,22,2,3,4,Stick,14,Win
420,16,25,3,4,4,Hit Stick,12 16,Win
421,20,19,2,3,1,Stick,20,Win
422,23,18,3,2,8,Hit,13,Loss
423,12,17,2,3,6,Stick,12,Loss
424,18,17,2,2,10,Stick,18,Win
425,18,17,3,2,10,Hit Stick,10 18,Win
426,16,20,2,3,2,Stick,16,Loss
427,21,25,2,4,10,Stick,21,Win
428,20,17,5,3,2,Hit Hit Hit Stick,10 12 13 20,Win
429,20,20,3,2,10,Hit Stick,10 20,Draw
430,14,24,2,3,5,Stick,14,Win
431,20,20,4,2,10,Hit Hit Stick,19 16 20,Draw
432,16,19,3,3,4,Hit Stick,10 16,Loss
433,16,23,2,3,5,Stick,16,Win
434,25,21,5,2,10,Hit Hit Hit,11 13 16,Loss
435,12,19,2,3,4,Stick,12,Loss
436,18,17,5,2,7,Hit Hit Hit Stick,12 12 15 18,Win
437,16,22,4,4,2,Hit Hit Stick,15 14 16,Win
438,19,20,2,2,10,Stick,19,Loss
439,22,8,3,2,4,Hit,12,Loss
440,19,24,2,3,4,Stick,19,Win
441,23,19,3,2,8,Hit,13,Loss
442,15,20,3,3,8,Hit Stick,14 15,Loss
443,13,21,2,3,10,Stick,13,Loss
444,21,20,4,2,10,Hit Hit Stick,6 14 21,Win
445,21,18,3,3,10,Hit Stick,14 21,Win
446,16,17,4,2,7,Hit Hit Stick,5 15 16,Loss
447,27,20,4,2,9,Hit Hit,8 17,Loss
448,21,26,5,3,6,Hit Hit Hit Stick,7 11 15 21,Win
449,20,23,3,3,10,Hit Stick,12 20,Win
450,16,18,2,3,9,Stick,16,Loss
451,16,23,2,4,10,Stick,16,Win
452,23,20,3,2,10,Hit,18,Loss
453,27,21,3,2,10,Hit,17,Loss
454,27,20,4,2,10,Hit Hit,13 17,Loss
455,16,26,2,3,6,Stick,16,Win
456,23,15,4,2,5,Hit Hit,18 13,Loss
457,14,20,2,3,5,Stick,14,Loss
458,24,21,5,2,10,Hit Hit Hit,8 11 15,Loss
459,14,23,3,3,7,Hit Stick,13 14,Win
460,19,21,3,3,10,Hit Stick,9 19,Loss
461,20,18,2,2,10,Stick,20,Win
462,24,18,4,2,8,Hit Hit,7 14,Loss
463,19,19,5,2,9,Hit Hit Hit Stick,8 14 15 19,Draw
464,22,18,3,2,8,Hit,12,Loss
465,23,20,4,2,10,Hit Hit,12 13,Loss
466,18,18,3,4,2,Hit Stick,15 18,Draw
467,14,23,3,3,5,Hit Stick,11 14,Win
468,21,20,3,2,10,Hit Stick,11 21,Win
469,20,20,3,2,10,Hit Stick,9 20,Draw
470,13,22,2,3,10,Stick,13,Win
471,17,22,2,4,6,Stick,17,Win
472,20,17,3,3,8,Hit Stick,10 20,Win
473,18,19,2,3,4,Stick,18,Loss
474,20,17,2,4,2,Stick,20,Win
475,20,17,2,4,4,Stick,20,Win
476,21,21,3,2,1,Hit Stick,13 21,Draw
477,20,24,2,4,9,Stick,20,Win
478,17,20,2,4,3,Stick,17,Loss
479,17,20,2,3,5,Stick,17,Loss
480,13,20,2,3,1,Stick,13,Loss
481,14,22,2,4,3,Stick,14,Win
482,17,23,3,4,3,Hit Stick,12 17,Win
483,21,20,2,2,10,Stick,21,Win
484,16,18,3,3,3,Hit Stick,18 16,Loss
485,23,20,3,2,10,Hit,14,Loss
486,21,17,3,3,10,Hit Stick,11 21,Win
487,22,10,4,2,2,Hit Hit,9 13,Loss
488,18,23,3,4,8,Hit Stick,12 18,Win
489,25,15,4,2,1,Hit Hit,11 15,Loss
490,15,18,2,3,5,Stick,15,Loss
491,18,21,3,4,3,Hit Stick,9 18,Loss
492,21,18,2,2,8,Stick,21,Win
493,20,25,2,3,9,Stick,20,Win
494,20,20,2,3,10,Stick,20,Draw
495,16,18,2,3,2,Stick,16,Loss
496,19,21,2,4,8,Stick,19,Loss
497,19,19,2,2,9,Stick,19,Draw
498,20,18,2,4,2,Stick,20,Win
499,23,9,4,2,4,Hit Hit,17 13,Loss
500,20,20,3,2,10,Hit Stick,18 20,Draw
501,18,22,2,3,5,Stick,18,Win
502,21,19,3,5,6,Hit Stick,11 21,Win
503,15,24,3,3,4,Hit Stick,7 15,Win
504,20,17,2,3,1,Stick,20,Win
505,16,17,2,2,10,Stick,16,Loss
506,18,23,2,3,5,Stick,18,Win
507,26,21,3,2,1,Hit,17,Loss
508,28,19,5,2,9,Hit Hit Hit,6 16 18,Loss
509,20,19,3,4,4,Hit Stick,10 20,Win
510,18,24,2,3,4,Stick,18,Win
511,21,18,2,2,10,Stick,21,Win
512,14,18,2,3,3,Stick,14,Loss
513,15,20,2,3,10,Stick,15,Loss
514,16,22,2,3,8,Stick,16,Win
515,21,19,4,2,10,Hit Hit Stick,8 11 21,Win
516,26,21,5,2,10,Hit Hit Hit,13 20 17,Loss
517,17,23,3,3,10,Hit Stick,17 17,Win
518,19,21,3,2,10,Hit Stick,16 19,Loss
519,22,18,5,2,10,Hit Hit Hit,7 11 12,Loss
520,17,21,4,3,5,Hit Hit Stick,12 14 17,Loss
521,17,19,3,4,7,Hit Stick,18 17,Loss
522,25,20,3,2,10,Hit,18,Loss
523,12,24,2,3,10,Stick,12,Win
524,26,19,3,2,10,Hit,17,Loss
525,26,18,3,2,1,Hit,17,Loss
526,26,21,5,2,10,Hit Hit Hit,13 14 16,Loss
527,20,17,2,3,10,Stick,20,Win
528,25,19,3,2,10,Hit,15,Loss
529,20,17,3,2,8,Hit Stick,9 20,Win
530,17,24,2,3,4,Stick,17,Win
531,16,24,2,4,2,Stick,16,Win
532,19,25,2,4,4,Stick,19,Win
533,21,25,3,3,8,Hit Stick,11 21,Win
534,18,21,2,3,4,Stick,18,Loss
535,18,17,4,2,1,Hit Hit Stick,14 20 18,Win
536,24,12,4,2,2,Hit Hit,13 14,Loss
537,21,22,3,3,8,Hit Stick,14 21,Win
538,11,25,2,3,5,Stick,11,Win
539,23,20,4,2,9,Hit Hit,14 16,Loss
540,25,20,4,2,10,Hit Hit,13 18,Loss
541,20,23,3,3,6,Hit Stick,14 20,Win
542,15,20,3,3,3,Hit Stick,15 15,Loss
543,15,19,3,3,5,Hit Stick,13 15,Loss
544,18,17,2,2,1,Stick,18,Win
545,20,19,2,3,5,Stick,20,Win
546,18,24,2,3,5,Stick,18,Win
547,19,18,3,3,4,Hit Stick,14 19,Win
548,18,19,2,3,6,Stick,18,Loss
549,17,20,2,3,10,Stick,17,Loss
550,14,20,4,4,2,Hit Hit Stick,12 12 14,Loss
551,17,25,2,4,3,Stick,17,Win
552,13,20,3,3,6,Hit Stick,12 13,Loss
553,21,19,2,3,10,Stick,21,Win
554,20,19,2,3,2,Stick,20,Win
555,20,19,3,2,10,Hit Stick,12 20,Win
556,23,6,3,2,2,Hit,13,Loss
557,21,21,4,2,1,Hit Hit Stick,18 13 21,Draw
558,17,22,2,4,3,Stick,17,Win
559,20,19,2,3,10,Stick,20,Win
560,16,22,2,3,10,Stick,16,Win
561,21,17,2,3,3,Stick,21,Win
562,27,18,3,2,8,Hit,17,Loss
563,16,21,3,3,9,Hit Stick,11 16,Loss
564,20,25,3,3,7,Hit Stick,16 20,Win
565,16,17,2,5,3,Stick,16,Loss
566,15,22,3,3,6,Hit Stick,5 15,Win
567,20,26,2,3,10,Stick,20,Win
568,21,20,2,2,1,Stick,21,Win
569,28,20,4,2,10,Hit Hit,12 18,Loss
570,19,18,2,2,10,Stick,19,Win
571,26,21,3,2,1,Hit,18,Loss
