Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
5274,13,17,2,3,10,Stick,13,Loss
5275,22,20,3,2,10,Hit,14,Loss
5276,19,21,2,3,10,Stick,19,Loss
5277,17,17,3,4,5,Hit Stick,13 17,Draw
5278,16,26,2,5,2,Stick,16,Win
5279,25,19,3,2,9,Hit,15,Loss
5280,15,17,2,4,5,Stick,15,Loss
5281,13,21,2,3,7,Stick,13,Loss
5282,12,24,2,3,10,Stick,12,Win
5283,24,20,3,2,10,Hit,14,Loss
5284,20,17,2,2,7,Stick,20,Win
5285,19,17,2,3,8,Stick,19,Win
5286,20,19,2,2,10,Stick,20,Win
5287,12,17,4,4,3,Hit Hit Stick,12 16 12,Loss
5288,21,24,2,4,3,Stick,21,Win
5289,16,17,2,3,5,Stick,16,Loss
5290,23,15,4,2,8,Hit Hit,12 13,Loss
5291,19,17,2,2,1,Stick,19,Win
5292,12,25,2,3,10,Stick,12,Win
5293,12,18,2,3,10,Stick,12,Loss
5294,16,25,3,4,4,Hit Stick,10 16,Win
5295,17,17,2,2,1,Stick,17,Draw
5296,13,24,2,5,10,Stick,13,Win
5297,23,4,4,2,2,Hit Hit,8 13,Loss
5298,15,26,2,4,3,Stick,15,Win
5299,22,19,3,2,10,Hit,14,Loss
5300,18,21,2,3,9,Stick,18,Loss
5301,25,9,4,2,2,Hit Hit,15 15,Loss
5302,14,24,2,3,8,Stick,14,Win
5303,24,20,4,2,10,Hit Hit,14 16,Loss
5304,15,21,2,6,3,Stick,15,Loss
5305,20,17,2,2,7,Stick,20,Win
5306,19,24,3,3,5,Hit Stick,12 19,Win
5307,15,22,3,4,10,Hit Stick,9 15,Win
5308,21,22,2,3,3,Stick,21,Win
5309,22,20,3,2,10,Hit,17,Loss
5310,21,17,3,2,8,Hit Stick,14 21,Win
5311,18,19,3,2,10,Hit Stick,16 18,Loss
5312,16,25,3,4,10,Hit Stick,13 16,Win
5313,19,19,2,4,8,Stick,19,Draw
5314,18,22,3,3,5,Hit Stick,8 18,Win
5315,20,21,2,4,2,Stick,20,Loss
5316,14,24,2,3,10,Stick,14,Win
5317,22,18,3,2,9,Hit,17,Loss
5318,20,24,3,4,2,Hit Stick,18 20,Win
5319,19,17,3,2,10,Hit Stick,9 19,Win
5320,18,24,3,4,5,Hit Stick,12 18,Win
5321,21,19,2,3,4,Stick,21,Win
5322,28,18,4,2,1,Hit Hit,8 18,Loss
5323,16,17,4,2,10,Hit Hit Stick,13 12 16,Loss
5324,20,20,2,2,10,Stick,20,Draw
5325,20,22,3,4,4,Hit Stick,10 20,Win
5326,20,22,3,4,9,Hit Stick,10 20,Win
5327,18,26,3,3,6,Hit Stick,8 18,Win
5328,25,10,3,2,8,Hit,15,Loss
5329,21,25,3,5,3,Hit Stick,11 21,Win
5330,15,21,2,3,6,Stick,15,Loss
5331,21,19,2,4,2,Stick,21,Win
5332,23,20,4,2,10,Hit Hit,13 14,Loss
5333,21,22,2,4,4,Stick,21,Win
5334,17,26,2,4,6,Stick,17,Win
5335,18,18,3,2,10,Hit Stick,15 18,Draw
5336,23,10,3,2,3,Hit,14,Loss
5337,21,23,3,4,3,Hit Stick,11 21,Win
5338,17,21,2,3,7,Stick,17,Loss
5339,17,18,3,2,8,Hit Stick,16 17,Loss
5340,20,18,2,3,3,Stick,20,Win
5341,17,24,3,4,2,Hit Stick,9 17,Win
5342,17,17,2,4,5,Stick,17,Draw
5343,20,17,3,2,7,Hit Stick,12 20,Win
5344,20,25,3,3,8,Hit Stick,10 20,Win
5345,13,18,2,3,5,Stick,13,Loss
5346,20,18,3,3,5,Hit Stick,13 20,Win
5347,20,18,2,5,3,Stick,20,Win
5348,23,17,3,2,6,Hit,13,Loss
5349,18,18,2,2,10,Stick,18,Draw
5350,16,23,2,3,8,Stick,16,Win
5351,21,19,3,2,9,Hit Stick,11 21,Win
5352,17,24,2,3,4,Stick,17,Win
5353,24,20,5,2,10,Hit Hit Hit,10 17 18,Loss
5354,16,18,2,3,4,Stick,16,Loss
5355,20,23,4,3,8,Hit Hit Stick,5 10 20,Win
5356,16,20,2,2,9,Stick,16,Loss
5357,19,21,3,3,5,Hit Stick,12 19,Loss
5358,20,19,3,3,8,Hit Stick,10 20,Win
5359,16,19,2,3,10,Stick,16,Loss
5360,24,15,4,2,5,Hit Hit,14 14,Loss
5361,27,19,4,2,9,Hit Hit,13 17,Loss
5362,19,18,2,2,8,Stick,19,Win
5363,21,21,2,3,6,Stick,21,Draw
5364,14,17,4,3,1,Hit Hit Stick,5 7 14,Loss
5365,20,20,5,2,10,Hit Hit Hit Stick,14 15 17 20,Draw
5366,27,20,3,2,10,Hit,17,Loss
5367,14,22,3,4,2,Hit Stick,13 14,Win
5368,19,18,3,2,7,Hit Stick,15 19,Win
5369,18,17,3,3,5,Hit Stick,9 18,Win
5370,26,21,4,2,1,Hit Hit,10 18,Loss
5371,28,20,4,2,10,Hit Hit,11 18,Loss
5372,19,18,2,4,7,Stick,19,Win
5373,23,14,3,2,1,Hit,13,Loss
5374,12,17,2,2,10,Stick,12,Loss
5375,20,19,2,4,4,Stick,20,Win
5376,19,19,3,4,4,Hit Stick,11 19,Draw
5377,20,21,2,2,1,Stick,20,Loss
5378,20,22,2,5,3,Stick,20,Win
5379,23,17,3,2,7,Hit,13,Loss
5380,13,22,2,4,2,Stick,13,Win
5381,20,20,2,3,9,Stick,20,Draw
5382,20,17,2,2,1,Stick,20,Win
5383,26,21,4,2,1,Hit Hit,14 16,Loss
5384,15,17,3,3,5,Hit Stick,16 15,Loss
5385,17,17,2,2,10,Stick,17,Draw
5386,13,17,4,3,6,Hit Hit Stick,5 10 13,Loss
5387,20,21,4,2,1,Hit Hit Stick,8 17 20,Loss
5388,16,21,2,4,8,Stick,16,Loss
5389,22,18,4,2,8,Hit Hit,12 13,Loss
5390,22,14,4,2,4,Hit Hit,4 12,Loss
5391,17,21,2,3,7,Stick,17,Loss
5392,20,20,3,2,10,Hit Stick,13 20,Draw
5393,16,17,2,2,10,Stick,16,Loss
5394,20,19,2,2,9,Stick,20,Win
5395,22,8,3,2,3,Hit,12,Loss
5396,16,21,2,3,4,Stick,16,Loss
5397,14,17,4,4,6,Hit Hit Stick,14 12 14,Loss
5398,17,23,3,4,2,Hit Stick,11 17,Win
5399,26,20,4,2,10,Hit Hit,11 19,Loss
5400,27,19,4,2,10,Hit Hit,16 17,Loss
5401,22,18,5,2,8,Hit Hit Hit,10 12 13,Loss
5402,15,19,2,3,4,Stick,15,Loss
5403,18,26,2,4,7,Stick,18,Win
5404,24,18,4,2,1,Hit Hit,12 18,Loss
5405,19,17,3,2,8,Hit Stick,16 19,Win
5406,20,20,2,2,1,Stick,20,Draw
5407,20,20,3,4,2,Hit Stick,12 20,Draw
5408,17,23,3,3,3,Hit Stick,10 17,Win
5409,15,24,3,3,4,Hit Stick,11 15,Win
5410,18,25,2,4,5,Stick,18,Win
5411,23,5,3,2,2,Hit,13,Loss
5412,21,19,2,3,6,Stick,21,Win
5413,21,21,2,3,3,Stick,21,Draw
5414,27,20,3,2,10,Hit,18,Loss
5415,21,20,4,2,10,Hit Hit Stick,14 16 21,Win
5416,17,26,2,3,10,Stick,17,Win
5417,18,22,2,5,3,Stick,18,Win
5418,21,21,3,2,1,Hit Stick,20 21,Draw
5419,22,17,3,2,8,Hit,12,Loss
5420,18,17,4,2,6,Hit Hit Stick,7 11 18,Win
5421,13,23,2,3,6,Stick,13,Win
5422,18,18,3,2,10,Hit Stick,10 18,Draw
5423,15,22,3,4,5,Hit Stick,15 15,Win
5424,13,26,2,3,10,Stick,13,Win
5425,25,17,4,2,7,Hit Hit,9 15,Loss
5426,14,17,2,3,6,Stick,14,Loss
5427,21,17,3,2,8,Hit Stick,12 21,Win
5428,15,21,2,2,10,Stick,15,Loss
5429,20,21,3,2,1,Hit Stick,9 20,Loss
5430,18,20,4,2,1,Hit Hit Stick,15 16 18,Loss
5431,18,22,3,3,10,Hit Stick,8 18,Win
5432,19,25,2,3,10,Stick,19,Win
