Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
5801,20,24,2,3,4,Stick,20,Win
5802,15,23,3,4,7,Hit Stick,5 15,Win
5803,19,19,3,2,9,Hit Stick,11 19,Draw
5804,25,5,3,2,3,Hit,15,Loss
5805,21,20,3,2,10,Hit Stick,12 21,Win
5806,19,24,2,3,8,Stick,19,Win
5807,16,21,4,2,10,Hit Hit Stick,5 16 16,Loss
5808,14,17,3,3,5,Hit Stick,9 14,Loss
5809,20,20,3,4,4,Hit Stick,14 20,Draw
5810,15,17,3,3,10,Hit Stick,10 15,Loss
5811,20,24,2,4,9,Stick,20,Win
5812,20,20,3,3,7,Hit Stick,10 20,Draw
5813,16,20,3,2,10,Hit Stick,9 16,Loss
5814,14,23,2,3,9,Stick,14,Win
5815,24,8,3,2,5,Hit,14,Loss
5816,16,24,4,4,3,Hit Hit Stick,6 14 16,Win
5817,19,17,4,2,8,Hit Hit Stick,15 19 19,Win
5818,17,20,3,2,10,Hit Stick,7 17,Loss
5819,15,24,2,3,9,Stick,15,Win
5820,18,19,2,3,5,Stick,18,Loss
5821,13,19,2,2,1,Stick,13,Loss
5822,15,17,3,2,10,Hit Stick,5 15,Loss
5823,16,18,3,3,6,Hit Stick,21 16,Loss
5824,17,22,3,4,3,Hit Stick,21 17,Win
5825,19,20,3,2,10,Hit Stick,12 19,Loss
5826,21,20,3,4,4,Hit Stick,11 21,Win
5827,18,19,2,2,9,Stick,18,Loss
5828,20,21,4,2,10,Hit Hit Stick,18 20 20,Loss
5829,18,22,3,3,8,Hit Stick,13 18,Win
5830,18,20,3,2,10,Hit Stick,13 18,Loss
5831,21,18,3,2,10,Hit Stick,14 21,Win
5832,17,21,3,3,2,Hit Stick,12 17,Loss
5833,23,20,3,2,10,Hit,13,Loss
5834,15,21,2,2,1,Stick,15,Loss
5835,18,20,2,3,5,Stick,18,Loss
5836,17,19,2,3,3,Stick,17,Loss
5837,15,23,3,4,6,Hit Stick,6 15,Win
5838,17,19,4,2,10,Hit Hit Stick,9 20 17,Loss
5839,19,17,3,2,7,Hit Stick,9 19,Win
5840,20,17,2,2,10,Stick,20,Win
5841,17,17,2,2,8,Stick,17,Draw
5842,20,17,2,4,4,Stick,20,Win
5843,20,20,3,2,10,Hit Stick,10 20,Draw
5844,19,17,2,5,4,Stick,19,Win
5845,18,23,4,4,6,Hit Hit Stick,5 9 18,Win
5846,18,20,2,2,10,Stick,18,Loss
5847,22,17,3,2,10,Hit,12,Loss
5848,16,18,3,3,3,Hit Stick,16 16,Loss
5849,20,22,2,3,2,Stick,20,Win
5850,15,21,4,3,7,Hit Hit Stick,13 19 15,Loss
5851,21,22,4,4,3,Hit Hit Stick,12 13 21,Win
5852,16,17,3,3,10,Hit Stick,9 16,Loss
5853,19,17,2,2,7,Stick,19,Win
5854,13,19,3,2,10,Hit Stick,9 13,Loss
5855,22,14,3,2,3,Hit,14,Loss
5856,17,18,2,3,2,Stick,17,Loss
5857,18,19,2,2,9,Stick,18,Loss
5858,20,20,3,3,10,Hit Stick,13 20,Draw
5859,19,17,3,2,10,Hit Stick,19 19,Win
5860,19,17,3,2,1,Hit Stick,11 19,Win
5861,17,19,3,2,1,Hit Stick,13 17,Loss
5862,16,17,3,4,6,Hit Stick,12 16,Loss
5863,15,20,2,2,1,Stick,15,Loss
5864,19,20,2,2,10,Stick,19,Loss
5865,17,17,2,2,10,Stick,17,Draw
5866,17,19,2,3,6,Stick,17,Loss
5867,24,20,3,2,10,Hit,14,Loss
5868,19,22,4,3,5,Hit Hit Stick,15 21 19,Win
5869,20,21,3,2,10,Hit Stick,12 20,Loss
5870,13,21,4,3,5,Hit Hit Stick,8 10 13,Loss
5871,17,20,3,4,6,Hit Stick,11 17,Loss
5872,15,21,3,3,2,Hit Stick,21 15,Loss
5873,19,21,2,2,10,Stick,19,Loss
5874,15,20,3,3,3,Hit Stick,20 15,Loss
5875,17,21,2,3,3,Stick,17,Loss
5876,12,23,2,3,3,Stick,12,Win
5877,20,17,4,3,6,Hit Hit Stick,21 12 20,Win
5878,15,21,3,3,2,Hit Stick,10 15,Loss
5879,17,17,3,2,7,Hit Stick,13 17,Draw
5880,15,20,3,2,10,Hit Stick,17 15,Loss
5881,14,17,3,2,7,Hit Stick,9 14,Loss
5882,18,18,2,3,3,Stick,18,Draw
5883,15,19,3,2,10,Hit Stick,21 15,Loss
5884,17,26,3,5,10,Hit Stick,7 17,Win
5885,17,21,2,2,10,Stick,17,Loss
5886,14,21,3,3,10,Hit Stick,14 14,Loss
5887,17,19,3,3,7,Hit Stick,12 17,Loss
5888,18,20,3,2,10,Hit Stick,10 18,Loss
5889,18,20,2,3,7,Stick,18,Loss
5890,14,17,2,2,7,Stick,14,Loss
5891,20,17,3,2,9,Hit Stick,12 20,Win
5892,16,18,3,4,6,Hit Stick,13 16,Loss
5893,16,21,2,2,1,Stick,16,Loss
5894,20,19,2,3,9,Stick,20,Win
5895,16,18,2,2,10,Stick,16,Loss
5896,24,7,3,2,5,Hit,16,Loss
5897,21,24,3,3,10,Hit Stick,11 21,Win
5898,16,17,2,2,10,Stick,16,Loss
5899,21,20,3,2,10,Hit Stick,15 21,Win
5900,14,19,2,2,10,Stick,14,Loss
5901,20,21,2,3,8,Stick,20,Loss
5902,17,17,3,3,5,Hit Stick,12 17,Draw
5903,17,17,2,3,10,Stick,17,Draw
5904,24,19,3,2,8,Hit,14,Loss
5905,16,21,3,2,10,Hit Stick,6 16,Loss
5906,15,20,3,2,10,Hit Stick,8 15,Loss
5907,18,19,2,3,2,Stick,18,Loss
5908,17,21,4,2,1,Hit Hit Stick,14 17 17,Loss
5909,17,20,3,3,9,Hit Stick,8 17,Loss
5910,17,26,2,4,6,Stick,17,Win
5911,13,17,3,3,6,Hit Stick,9 13,Loss
5912,15,20,2,2,10,Stick,15,Loss
5913,19,19,2,3,4,Stick,19,Draw
5914,21,20,4,2,10,Hit Hit Stick,5 11 21,Win
5915,17,25,3,4,4,Hit Stick,12 17,Win
5916,20,20,2,4,4,Stick,20,Draw
5917,15,17,3,2,10,Hit Stick,16 15,Loss
5918,15,17,2,3,8,Stick,15,Loss
5919,16,21,4,2,1,Hit Hit Stick,13 16 16,Loss
5920,17,24,3,3,5,Hit Stick,12 17,Win
5921,20,24,2,3,10,Stick,20,Win
5922,16,18,2,3,8,Stick,16,Loss
5923,17,19,2,2,10,Stick,17,Loss
5924,17,18,2,4,2,Stick,17,Loss
5925,13,19,6,3,5,Hit Hit Hit Hit Stick,12 14 17 21 13,Loss
5926,17,21,3,2,10,Hit Stick,12 17,Loss
5927,18,18,2,2,10,Stick,18,Draw
5928,16,22,3,3,10,Hit Stick,19 16,Win
5929,14,24,3,4,5,Hit Stick,12 14,Win
5930,17,20,3,3,10,Hit Stick,17 17,Loss
5931,15,20,2,4,4,Stick,15,Loss
5932,15,18,2,4,3,Stick,15,Loss
5933,20,23,2,3,4,Stick,20,Win
5934,14,18,5,2,8,Hit Hit Hit Stick,8 19 12 14,Loss
5935,22,13,3,2,3,Hit,12,Loss
5936,19,21,2,3,10,Stick,19,Loss
5937,13,17,2,2,7,Stick,13,Loss
5938,16,20,3,2,10,Hit Stick,8 16,Loss
5939,18,17,2,3,7,Stick,18,Win
5940,20,23,2,4,2,Stick,20,Win
5941,16,21,2,2,1,Stick,16,Loss
5942,17,24,3,4,8,Hit Stick,12 17,Win
5943,17,20,2,3,3,Stick,17,Loss
5944,17,26,2,5,2,Stick,17,Win
5945,18,26,2,5,3,Stick,18,Win
5946,19,24,2,3,7,Stick,19,Win
5947,21,19,4,2,10,Hit Hit Stick,8 12 21,Win
5948,13,21,2,3,6,Stick,13,Loss
5949,14,20,2,3,10,Stick,14,Loss
5950,17,19,2,2,10,Stick,17,Loss
5951,16,18,3,3,3,Hit Stick,21 16,Loss
5952,20,18,2,2,8,Stick,20,Win
5953,21,18,4,2,9,Hit Hit Stick,9 11 21,Win
5954,22,15,3,2,4,Hit,14,Loss
5955,17,20,3,3,3,Hit Stick,17 17,Loss
5956,20,26,2,5,1,Stick,20,Win
5957,18,21,3,3,10,Hit Stick,21 18,Loss
5958,14,17,2,2,7,Stick,14,Loss
5959,16,20,3,2,10,Hit Stick,8 16,Loss
5960,13,23,2,4,2,Stick,13,Win
5961,19,21,2,3,1,Stick,19,Loss
5962,14,23,4,3,10,Hit Hit Stick,10 13 14,Win
5963,17,17,2,3,8,Stick,17,Draw
5964,18,20,3,3,8,Hit Stick,21 18,Loss
5965,12,18,2,3,2,Stick,12,Loss
5966,19,21,2,3,10,Stick,19,Loss
5967,22,8,4,2,4,Hit Hit,12 13,Loss
5968,17,17,2,3,2,Stick,17,Draw
5969,14,20,2,2,10,Stick,14,Loss
5970,20,26,2,4,9,Stick,20,Win
5971,21,18,4,2,8,Hit Hit Stick,10 21 21,Win
5972,22,7,4,2,3,Hit Hit,20 12,Loss
5973,24,15,3,2,1,Hit,14,Loss
5974,13,25,2,3,8,Stick,13,Win
5975,20,17,2,3,5,Stick,20,Win
5976,15,23,2,3,6,Stick,15,Win
5977,14,18,2,2,10,Stick,14,Loss
5978,19,23,3,3,6,Hit Stick,9 19,Win
5979,20,19,3,2,8,Hit Stick,20 20,Win
5980,21,23,3,3,10,Hit Stick,11 21,Win
5981,18,18,2,2,8,Stick,18,Draw
5982,18,21,3,2,1,Hit Stick,21 18,Loss
5983,20,19,4,2,10,Hit Hit Stick,9 12 20,Win
5984,17,20,2,4,4,Stick,17,Loss
5985,12,17,2,3,3,Stick,12,Loss
5986,13,25,3,3,6,Hit Stick,10 13,Win
5987,18,26,3,3,10,Hit Stick,8 18,Win
5988,16,22,3,3,8,Hit Stick,12 16,Win
5989,15,21,2,2,1,Stick,15,Loss
5990,18,19,2,2,10,Stick,18,Loss
5991,16,21,3,3,5,Hit Stick,12 16,Loss
5992,17,19,2,4,1,Stick,17,Loss
5993,23,7,3,2,5,Hit,13,Loss
5994,18,20,2,3,8,Stick,18,Loss
5995,16,17,2,2,10,Stick,16,Loss
5996,14,19,3,3,4,Hit Stick,21 14,Loss
5997,13,25,3,3,5,Hit Stick,8 13,Win
5998,17,25,3,4,2,Hit Stick,12 17,Win
5999,19,19,3,4,9,Hit Stick,19 19,Draw
6000,22,19,3,2,9,Hit,13,Loss
6001,19,17,2,4,5,Stick,19,Win
6002,15,18,2,3,5,Stick,15,Loss
6003,20,18,2,2,8,Stick,20,Win
6004,17,20,3,2,9,Hit Stick,15 17,Loss
6005,14,17,2,3,10,Stick,14,Loss
6006,14,17,2,3,10,Stick,14,Loss
6007,17,20,3,3,3,Hit Stick,7 17,Loss
6008,20,24,4,3,6,Hit Hit Stick,12 12 20,Win
6009,16,19,3,3,6,Hit Stick,8 16,Loss
6010,19,18,3,2,10,Hit Stick,12 19,Win
6011,13,21,3,3,7,Hit Stick,10 13,Loss
6012,19,18,3,4,2,Hit Stick,14 19,Win
6013,14,18,2,2,8,Stick,14,Loss
6014,16,20,3,3,5,Hit Stick,20 16,Loss
6015,20,24,3,3,10,Hit Stick,21 20,Win
6016,24,20,3,2,10,Hit,14,Loss
6017,15,19,2,2,10,Stick,15,Loss
6018,17,20,3,2,10,Hit Stick,12 17,Loss
6019,13,20,3,3,3,Hit Stick,10 13,Loss
6020,15,21,2,3,5,Stick,15,Loss
6021,15,22,2,3,3,Stick,15,Win
6022,16,19,2,3,2,Stick,16,Loss
6023,22,13,3,2,4,Hit,12,Loss
6024,21,23,3,5,4,Hit Stick,13 21,Win
6025,20,17,3,2,1,Hit Stick,13 20,Win
6026,14,21,3,2,1,Hit Stick,13 14,Loss
6027,19,17,3,3,2,Hit Stick,11 19,Win
6028,19,17,3,2,10,Hit Stick,12 19,Win
6029,15,23,2,3,3,Stick,15,Win
6030,20,21,4,4,4,Hit Hit Stick,5 10 20,Loss
6031,14,18,2,3,6,Stick,14,Loss
6032,21,20,5,2,10,Hit Hit Hit Stick,10 21 12 21,Win
6033,16,17,3,3,3,Hit Stick,21 16,Loss
6034,14,20,2,2,10,Stick,14,Loss
6035,18,19,3,3,6,Hit Stick,10 18,Loss
6036,17,17,2,4,7,Stick,17,Draw
6037,12,20,2,3,4,Stick,12,Loss
6038,19,20,3,2,10,Hit Stick,9 19,Loss
6039,21,26,4,3,10,Hit Hit Stick,7 12 21,Win
6040,20,18,2,3,5,Stick,20,Win
6041,14,17,3,3,9,Hit Stick,10 14,Loss
6042,13,18,2,3,3,Stick,13,Loss
6043,13,17,3,3,10,Hit Stick,12 13,Loss
6044,18,17,3,3,4,Hit Stick,20 18,Win
6045,15,22,2,3,2,Stick,15,Win
6046,20,26,3,4,2,Hit Stick,12 20,Win
6047,20,17,2,4,8,Stick,20,Win
6048,19,18,4,3,6,Hit Hit Stick,11 12 19,Win
6049,16,24,2,3,5,Stick,16,Win
6050,19,22,2,3,8,Stick,19,Win
6051,21,19,3,2,1,Hit Stick,21 21,Win
