Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
571,24,18,3,2,8,Hit,14,Loss
572,21,17,2,3,10,Stick,21,Win
573,24,20,5,2,10,Hit Hit Hit,7 14 16,Loss
574,17,19,4,3,4,Hit Hit Stick,12 14 17,Loss
575,16,25,2,3,10,Stick,16,Win
576,18,18,2,2,10,Stick,18,Draw
577,26,21,4,2,1,Hit Hit,12 17,Loss
578,16,22,2,3,4,Stick,16,Win
579,17,18,2,3,3,Stick,17,Loss
580,18,25,2,4,6,Stick,18,Win
581,19,22,3,3,10,Hit Stick,14 19,Win
582,27,21,3,2,1,Hit,17,Loss
583,20,18,2,2,9,Stick,20,Win
584,17,19,2,3,8,Stick,17,Loss
585,22,10,4,2,6,Hit Hit,6 14,Loss
