Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
8264,18,19,4,2,10,Hit Hit Stick,15 17 18,Loss
8265,26,20,3,2,10,Hit,16,Loss
8266,20,24,2,3,10,Stick,20,Win
8267,18,25,3,4,3,Hit Stick,10 18,Win
8268,17,20,2,4,7,Stick,17,Loss
8269,18,23,2,4,2,Stick,18,Win
8270,18,22,3,4,4,Hit Stick,16 18,Win
8271,25,17,4,2,10,Hit Hit,16 15,Loss
8272,16,23,4,3,9,Hit Hit Stick,9 11 16,Win
8273,19,22,2,3,2,Stick,19,Win
8274,19,26,4,3,7,Hit Hit Stick,8 11 19,Win
8275,16,21,3,4,8,Hit Stick,10 16,Loss
8276,14,23,3,5,8,Hit Stick,9 14,Win
8277,22,21,3,2,10,Hit,14,Loss
8278,18,18,3,2,7,Hit Stick,12 18,Win
8279,18,23,3,4,5,Hit Stick,13 18,Win
8280,21,19,2,2,10,Stick,21,Win
8281,20,20,2,2,10,Stick,20,Win
8282,22,13,3,2,4,Hit,12,Loss
8283,22,21,3,2,1,Hit,12,Loss
8284,17,24,2,3,7,Stick,17,Win
8285,17,19,4,4,4,Hit Hit Stick,6 10 17,Loss
8286,20,20,3,2,1,Hit Stick,14 20,Win
8287,20,19,2,2,10,Stick,20,Win
8288,18,23,2,3,5,Stick,18,Win
8289,17,21,3,3,6,Hit Stick,11 17,Loss
8290,21,25,3,3,10,Hit Stick,12 21,Win
8291,20,23,3,3,10,Hit Stick,12 20,Win
8292,24,12,4,2,8,Hit Hit,13 14,Loss
8293,23,18,3,2,1,Hit,13,Loss
8294,25,10,3,2,4,Hit,15,Loss
8295,18,24,2,3,10,Stick,18,Win
8296,20,19,2,3,3,Stick,20,Win
8297,15,20,2,3,5,Stick,15,Loss
8298,21,22,2,3,10,Stick,21,Win
8299,20,21,3,2,10,Hit Stick,10 20,Loss
8300,17,23,2,3,3,Stick,17,Win
8301,26,20,3,2,9,Hit,16,Loss
8302,21,18,3,2,10,Hit Stick,11 21,Win
8303,13,18,2,3,7,Stick,13,Loss
8304,16,17,3,2,7,Hit Stick,13 16,Loss
8305,21,21,2,4,6,Stick,21,Win
8306,16,24,3,3,4,Hit Stick,9 16,Win
8307,14,17,3,2,8,Hit Stick,14 14,Loss
8308,17,17,3,3,2,Hit Stick,11 17,Win
8309,19,21,3,2,10,Hit Stick,15 19,Loss
8310,19,20,2,2,10,Stick,19,Loss
8311,14,17,2,3,4,Stick,14,Loss
8312,24,19,3,2,9,Hit,14,Loss
8313,15,23,2,3,7,Stick,15,Win
8314,20,18,3,3,6,Hit Stick,10 20,Win
8315,14,18,3,3,4,Hit Stick,11 14,Loss
8316,20,24,3,4,1,Hit Stick,10 20,Win
8317,20,21,2,2,1,Stick,20,Loss
8318,14,18,2,3,7,Stick,14,Loss
8319,21,20,3,2,10,Hit Stick,12 21,Win
8320,21,19,3,2,8,Hit Stick,10 21,Win
8321,20,18,3,3,2,Hit Stick,14 20,Win
8322,15,22,2,3,5,Stick,15,Win
8323,23,12,3,2,3,Hit,13,Loss
8324,20,23,2,3,10,Stick,20,Win
8325,18,23,3,4,1,Hit Stick,8 18,Win
8326,25,12,3,2,10,Hit,15,Loss
8327,15,17,2,3,3,Stick,15,Loss
8328,15,21,2,2,1,Stick,15,Loss
8329,19,20,4,2,10,Hit Hit Stick,11 13 19,Loss
8330,21,24,2,3,4,Stick,21,Win
8331,21,20,3,3,5,Hit Stick,13 21,Win
8332,26,7,3,2,2,Hit,16,Loss
8333,16,23,2,3,7,Stick,16,Win
8334,17,21,2,3,8,Stick,17,Loss
8335,19,17,2,3,4,Stick,19,Win
8336,22,9,3,2,2,Hit,12,Loss
8337,15,22,2,3,3,Stick,15,Win
8338,21,24,3,4,1,Hit Stick,11 21,Win
8339,18,20,3,5,1,Hit Stick,18 18,Loss
8340,24,16,4,2,10,Hit Hit,11 15,Loss
8341,16,25,3,3,10,Hit Stick,11 16,Win
8342,17,26,2,3,6,Stick,17,Win
8343,26,20,3,2,10,Hit,16,Loss
8344,21,21,2,3,9,Stick,21,Win
8345,19,26,2,3,6,Stick,19,Win
8346,17,18,2,4,5,Stick,17,Loss
8347,17,19,3,5,3,Hit Stick,13 17,Loss
8348,16,18,3,2,8,Hit Stick,8 16,Loss
8349,19,18,3,2,7,Hit Stick,9 19,Win
8350,23,12,3,2,2,Hit,13,Loss
8351,18,24,2,3,7,Stick,18,Win
8352,13,17,3,2,10,Hit Stick,12 13,Loss
8353,16,24,2,4,3,Stick,16,Win
8354,20,19,3,4,5,Hit Stick,14 20,Win
8355,24,5,3,2,2,Hit,14,Loss
8356,19,18,2,3,8,Stick,19,Win
8357,21,23,3,4,4,Hit Stick,11 21,Win
8358,18,19,3,3,10,Hit Stick,8 18,Loss
8359,17,21,3,3,6,Hit Stick,9 17,Loss
8360,19,24,2,3,4,Stick,19,Win
8361,21,18,2,2,10,Stick,21,Win
8362,21,19,2,2,9,Stick,21,Win
8363,14,18,2,3,4,Stick,14,Loss
8364,17,26,2,3,9,Stick,17,Win
8365,16,19,3,3,6,Hit Stick,10 16,Loss
8366,18,20,3,2,1,Hit Stick,13 18,Loss
8367,15,18,2,3,4,Stick,15,Loss
8368,15,26,3,5,3,Hit Stick,8 15,Win
8369,20,19,2,3,6,Stick,20,Win
8370,25,19,3,2,10,Hit,15,Loss
8371,24,21,3,2,1,Hit,14,Loss
8372,19,19,2,2,10,Stick,19,Win
8373,13,21,2,3,5,Stick,13,Loss
8374,21,23,2,3,7,Stick,21,Win
8375,16,21,2,3,4,Stick,16,Loss
8376,16,17,2,3,4,Stick,16,Loss
8377,19,18,3,5,2,Hit Stick,11 19,Win
8378,20,17,3,3,3,Hit Stick,10 20,Win
8379,20,26,3,3,10,Hit Stick,15 20,Win
8380,19,17,2,3,10,Stick,19,Win
8381,17,20,2,2,1,Stick,17,Loss
8382,24,16,3,2,6,Hit,14,Loss
8383,21,19,3,4,3,Hit Stick,13 21,Win
8384,14,25,2,3,5,Stick,14,Win
8385,16,21,2,3,7,Stick,16,Loss
8386,22,12,3,2,10,Hit,12,Loss
8387,17,20,2,2,9,Stick,17,Loss
8388,15,24,3,3,10,Hit Stick,12 15,Win
8389,15,21,3,3,8,Hit Stick,13 15,Loss
8390,15,23,3,4,2,Hit Stick,10 15,Win
8391,19,18,2,2,10,Stick,19,Win
8392,13,18,2,3,7,Stick,13,Loss
8393,11,21,3,2,1,Hit Stick,7 11,Loss
8394,24,20,3,2,10,Hit,16,Loss
8395,21,20,3,2,10,Hit Stick,12 21,Win
8396,15,24,3,3,4,Hit Stick,12 15,Win
8397,13,20,2,3,4,Stick,13,Loss
8398,20,17,2,2,7,Stick,20,Win
8399,25,17,3,2,7,Hit,15,Loss
8400,21,22,4,3,10,Hit Hit Stick,10 13 21,Win
8401,15,19,4,4,2,Hit Hit Stick,11 12 15,Loss
8402,23,18,4,2,9,Hit Hit,11 15,Loss
8403,18,22,4,3,5,Hit Hit Stick,8 10 18,Win
8404,16,26,2,3,10,Stick,16,Win
8405,17,26,4,3,7,Hit Hit Stick,13 16 17,Win
8406,16,20,2,3,4,Stick,16,Loss
8407,22,15,3,2,10,Hit,12,Loss
8408,18,21,2,2,10,Stick,18,Loss
8409,14,19,2,3,3,Stick,14,Loss
8410,13,26,3,4,6,Hit Stick,12 13,Win
8411,17,23,2,5,2,Stick,17,Win
8412,23,18,3,2,8,Hit,13,Loss
8413,20,20,2,3,3,Stick,20,Win
8414,20,20,3,2,10,Hit Stick,14 20,Win
8415,18,23,2,3,3,Stick,18,Win
8416,17,23,2,3,10,Stick,17,Win
8417,20,18,2,2,10,Stick,20,Win
8418,16,17,4,5,5,Hit Hit Stick,8 10 16,Loss
8419,20,23,2,3,9,Stick,20,Win
8420,20,19,3,2,9,Hit Stick,16 20,Win
8421,18,23,3,3,10,Hit Stick,13 18,Win
8422,21,18,2,2,10,Stick,21,Win
8423,15,17,3,3,5,Hit Stick,14 15,Loss
8424,25,20,3,2,10,Hit,15,Loss
8425,21,19,3,3,4,Hit Stick,14 21,Win
8426,21,20,4,2,10,Hit Hit Stick,8 15 21,Win
8427,18,18,2,3,6,Stick,18,Win
8428,20,17,2,2,7,Stick,20,Win
8429,16,19,4,2,10,Hit Hit Stick,13 13 16,Loss
8430,18,26,3,3,10,Hit Stick,15 18,Win
8431,15,25,3,3,7,Hit Stick,15 15,Win
8432,11,19,3,4,2,Hit Stick,6 11,Loss
8433,19,20,2,2,10,Stick,19,Loss
